order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2023-01-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1516.5500000000002,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2023-02-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1542.0614285714285,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000005,ETH_USDT-SIG-000005,2023-04-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1962.3057142857144,ACCEPTED,
ETH_USDT-ORD-000006,ETH_USDT-SIG-000006,2023-07-14T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1882.96,ACCEPTED,
ETH_USDT-ORD-000007,ETH_USDT-SIG-000007,2023-11-10T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1985.7000000000003,ACCEPTED,
ETH_USDT-ORD-000008,ETH_USDT-SIG-000008,2023-12-05T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2094.241428571429,ACCEPTED,
ETH_USDT-ORD-000009,ETH_USDT-SIG-000009,2023-12-20T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000010,ETH_USDT-SIG-000010,2024-01-11T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2334.2785714285715,ACCEPTED,
ETH_USDT-ORD-000011,ETH_USDT-SIG-000011,2024-02-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2506.072857142857,ACCEPTED,
ETH_USDT-ORD-000012,ETH_USDT-SIG-000012,2024-03-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000013,ETH_USDT-SIG-000013,2024-05-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3356.02,ACCEPTED,
ETH_USDT-ORD-000014,ETH_USDT-SIG-000014,2024-06-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000015,ETH_USDT-SIG-000015,2024-12-07T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3580.9485714285715,ACCEPTED,
RISK-ORD-000001,,2023-04-20T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000002,,2023-07-18T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000003,,2023-11-15T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000004,,2024-01-23T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000005,,2024-12-10T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
