timestamp,symbol,quantity,close,position_value
2023-02-17T00:00:00Z,BTC/USDT,0.6568054151842504,23515.5,15445.107740765241
2023-02-18T00:00:00Z,BTC/USDT,0.6568054151842504,24573.0,16139.679467322585
2023-02-19T00:00:00Z,BTC/USDT,0.6568054151842504,24633.4,16179.350514399715
2023-02-20T00:00:00Z,BTC/USDT,0.6568054151842504,24270.0,15940.667426521757
2023-02-21T00:00:00Z,BTC/USDT,0.6568054151842504,24839.9,16314.980832635263
2023-02-21T00:00:00Z,DOT/USDT,1075.7304403283204,7.5508,8122.625408831081
2023-02-22T00:00:00Z,BTC/USDT,0.6568054151842504,24448.8,16058.1042347567
2023-02-22T00:00:00Z,DOT/USDT,1075.7304403283204,7.249,7797.9699619399935
2023-02-23T00:00:00Z,BTC/USDT,0.6568054151842504,24182.8,15883.39399431769
2023-02-23T00:00:00Z,DOT/USDT,1075.7304403283204,7.1884,7732.7806972560975
2023-02-24T00:00:00Z,BTC/USDT,0.6568054151842504,23936.3,15721.491459474772
2023-02-24T00:00:00Z,DOT/USDT,1075.7304403283204,7.0947,7631.984754997334
2023-02-25T00:00:00Z,BTC/USDT,0.6568054151842504,23187.0,15229.347161877215
2023-03-16T00:00:00Z,BTC/USDT,0.4273775253662683,24281.8,10377.495595438653
2023-03-16T00:00:00Z,ETH/USDT,6.12510025601666,1650.23,10107.824195486373
2023-03-17T00:00:00Z,BTC/USDT,0.4273775253662683,25001.0,10684.865511682074
2023-03-17T00:00:00Z,ETH/USDT,6.12510025601666,1673.49,10250.294027441321
2023-03-18T00:00:00Z,BTC/USDT,0.4273775253662683,27390.8,11706.21232180238
2023-03-18T00:00:00Z,ETH/USDT,6.12510025601666,1789.21,10959.090629067568
2023-03-19T00:00:00Z,BTC/USDT,0.4273775253662683,26907.7,11499.746239297938
2023-03-19T00:00:00Z,ETH/USDT,6.12510025601666,1758.67,10772.03006724882
2023-03-20T00:00:00Z,BTC/USDT,0.4273775253662683,27967.4,11952.638202928572
2023-03-20T00:00:00Z,ETH/USDT,6.12510025601666,1780.7,10906.966025888867
2023-03-21T00:00:00Z,BTC/USDT,0.4273775253662683,27722.4,11847.930709213837
2023-03-21T00:00:00Z,ETH/USDT,6.12510025601666,1732.79,10613.512472623108
2023-03-22T00:00:00Z,BTC/USDT,0.4273775253662683,28107.9,12012.684745242532
2023-03-22T00:00:00Z,ETH/USDT,6.12510025601666,1800.97,11031.121808078324
2023-03-23T00:00:00Z,BTC/USDT,0.4273775253662683,27253.9,11647.704338579739
