timestamp,equity,cash,market_value,drawdown
2023-01-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-03-16T00:00:00Z,99673.17605889044,89239.13336479127,10434.042694099182,0.0032682394110955647
2023-03-17T00:00:00Z,99820.24394219444,89239.13336479127,10581.110577403175,0.0017975605780555634
2023-03-18T00:00:00Z,100551.91614580313,89239.13336479127,11312.782781011858,0.0
2023-03-19T00:00:00Z,100358.81841768172,89239.13336479127,11119.68505289045,0.0019203784027488583
2023-03-20T00:00:00Z,100498.10928050145,89239.13336479127,11258.975915710182,0.0005351152654680414
2023-03-21T00:00:00Z,100195.18484846817,89239.13336479127,10956.051483676894,0.003547732465065024
2023-03-22T00:00:00Z,100626.27204896972,89239.13336479127,11387.13868417845,0.0
2023-03-23T00:00:00Z,100205.11161445214,89239.13336479127,10965.97824966087,0.004185392402419817
2023-03-24T00:00:00Z,100707.01396082665,89239.13336479127,11467.880596035371,0.0
2023-03-25T00:00:00Z,100300.83851699825,89239.13336479127,11061.705152206976,0.004033238876354654
2023-03-26T00:00:00Z,100252.78538229875,89239.13336479127,11013.652017507478,0.004510396651265839
2023-03-27T00:00:00Z,100454.4188646102,89239.13336479127,11215.285499818927,0.0025082175141714065
2023-03-28T00:00:00Z,100084.72586646813,89239.13336479127,10845.592501676862,0.006179193185100081
2023-03-29T00:00:00Z,100448.03285591987,89239.13336479127,11208.899491128599,0.0025716292711004092
2023-03-30T00:00:00Z,100575.81625753525,89239.13336479127,11336.682892743976,0.0013027662933431214
2023-03-31T00:00:00Z,100579.60992606415,89239.13336479127,11340.476561272884,0.0012650959426922916
2023-04-01T00:00:00Z,100758.92399186386,89239.13336479127,11519.790627072593,0.0
2023-04-02T00:00:00Z,100751.84247727657,89239.13336479127,11512.709112485298,7.028176072883618e-05
2023-04-03T00:00:00Z,100584.35201172529,89239.13336479127,11345.21864693402,0.0017325709051107738
2023-04-04T00:00:00Z,100686.52815077054,89239.13336479127,11447.39478597927,0.0007185055003085613
2023-04-05T00:00:00Z,101066.52728174947,89239.13336479127,11827.393916958199,0.0
2023-04-06T00:00:00Z,101307.86782799682,89239.13336479127,12068.73446320555,0.0
2023-04-07T00:00:00Z,101078.47733761554,89239.13336479127,11839.34397282426,0.002264290970675103
2023-04-08T00:00:00Z,101023.15300490228,89239.13336479127,11784.01964011102,0.002810392017902575
2023-04-09T00:00:00Z,100928.62743072367,89239.13336479127,11689.494065932402,0.00374344466430806
2023-04-10T00:00:00Z,100990.52745555367,89239.13336479127,11751.394090762413,0.0031324356068960987
2023-04-11T00:00:00Z,101315.77130409871,89239.13336479127,12076.637939307442,0.0
2023-04-12T00:00:00Z,101187.54530782162,89239.13336479127,11948.411943030358,0.0012656074629508738
2023-04-13T00:00:00Z,101360.34690931338,89239.13336479127,12121.213544522108,0.0
2023-04-14T00:00:00Z,101958.60843632213,89239.13336479127,12719.475071530867,0.0
2023-04-15T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-16T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-17T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-18T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-19T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-20T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-21T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-22T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-23T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-24T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-25T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-26T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-27T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-28T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-29T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-04-30T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-01T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-02T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-03T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-04T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-05T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-06T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-07T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-08T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-09T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-10T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-11T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-12T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-13T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-14T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-15T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-16T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-17T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-18T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-19T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-20T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-21T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-22T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-23T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-24T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-25T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-26T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-27T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-28T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-29T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-30T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-05-31T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-01T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-02T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-03T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-04T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-05T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-06T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-07T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-08T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-09T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-10T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-11T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-12T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-13T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-14T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-15T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-16T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-17T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-18T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-19T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-20T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-21T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-22T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-23T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-24T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-25T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-26T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-27T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-28T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-29T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-06-30T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-01T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-02T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-03T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-04T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-05T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-06T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-07T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-08T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-09T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-10T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-11T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-12T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-13T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-14T00:00:00Z,101939.53558345238,101939.53558345238,0.0,0.00018706466439920874
2023-07-15T00:00:00Z,101360.2519359099,85233.22599361901,16127.02594229089,0.0058686216847098
2023-07-16T00:00:00Z,101306.1581367898,85233.22599361901,16072.932143170787,0.006399168344277793
2023-07-17T00:00:00Z,101230.84292416873,85233.22599361901,15997.61693054972,0.007137852539522719
2023-07-18T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-19T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-20T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-21T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-22T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-23T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-24T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-25T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-26T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-27T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-28T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-29T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-30T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-07-31T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-01T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-02T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-03T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-04T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-05T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-06T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-07T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-08T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-09T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-10T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-11T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-12T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-13T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-14T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-15T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-16T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-17T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-18T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-19T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-20T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-21T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-22T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-23T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-24T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-25T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-26T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-27T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-28T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-29T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-30T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-08-31T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-01T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-02T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-03T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-04T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-05T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-06T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-07T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-08T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-09T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-10T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-11T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-12T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-13T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-14T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-15T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-16T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-17T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-18T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-19T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-20T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-21T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-22T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-23T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-24T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-25T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-26T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
2023-09-27T00:00:00Z,100879.95310583925,100879.95310583925,0.0,0.010579345354213569
